,Unnamed: 0,Title,Document Name,Parties,Agreement Date,Effective Date,Expiration Date,Renewal Term,Notice to Terminate Renewal,Governing Law,Most Favored Nation,Non-Compete,Exclusivity,No-Solicit of Customers,Competitive Restriction Exception,No-Solicit of Employees,Non-Disparagement,Termination for Convenience,"Right of First Refusal, Offer or Negotiation (ROFR/ROFO/ROFN)",Change of Control,Anti-Assignment,Revenue/Profit Sharing,Price Restriction,Minimum Commitment,Volume Restriction,IP Ownership Assignment,Joint IP Ownership,License Grant,Non-Transferable License,Affiliate IP License-Licensor,Affiliate IP License-Licensee,Unlimited/All-You-Can-Eat License,Irrevocable or Perpetual License,Source Code Escrow,Post-Termination Services,Audit Rights,Uncapped Liability,Cap on Liability,Liquidated Damages,Warranty Duration,Insurance,Covenant Not to Sue,Third Party Beneficiary
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_POWEROF,0.0004657959216274321,0.002780430717393756,0.002901117550209165,0.000904301123227924,0.001307855942286551,0.00021089750225655732,0.0007743896567262709,0.000762550625950098,0.0001256643154192716,0.00033724558306857944,0.0029814606532454486,0.00352053134702146,0.003092098282650113,0.0002088950859615579,0.0053130947053432465,0.0018946054624393587,0.002947394736111164,0.0012010580394417048,0.001528959721326828,0.00021894580277148634,0.0037726233713328843,0.00542754027992487,0.00033225867082364857,0.0003909054794348776,0.2037226110696793,0.002671597059816122,0.00045300563215278084,0.002286066068336368,0.004777552559971809,0.0014271109830588102,0.000979925855062902,0.00010862662020372228,0.0006936246645636858,0.0001434965233784169,0.0055485935881733894,0.005882550496608019,0.002231221180409193,0.0007494626333937049,0.0019001802429556847,0.005982545670121908,0.0025636386126279827
9,9,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,0.067530557513237,0.07817459851503372,0.04901860654354096,0.17970968782901764,0.1055733487010002,0.03565257042646408,0.1256931722164154,0.08534030616283418,0.010250565595924854,0.010476576164364815,0.10397353023290634,0.0026193507947027683,0.002462130039930344,0.005344235803931952,0.015296456404030325,0.4011628329753876,0.04182879626750946,0.018704449757933617,0.15327468514442444,0.10765483230352403,0.13696835935115814,0.026806671172380447,0.005098043940961361,0.03956536203622818,0.008565329946577549,0.008675298653542995,0.04747087135910988,0.0676119327545166,0.013671278022229671,0.0901656299829483,0.02940275520086288,0.0578986220061779,0.008629166521131992,0.01895509473979473,0.048908878117799766,0.013393254019320013,0.07465320825576782,0.30125710368156433,0.0624828040599823,0.004006655886769296,0.015182456001639366
0,0,NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement,0.019862627610564232,0.02252536080777645,0.0021954979747533803,0.028429612517356876,0.38589489459991455,0.010753666050732136,0.0011666464852169154,0.0017535093938931825,0.0034297374077141285,0.002770754275843501,0.026632115244865414,0.05278627574443817,0.02006638236343861,0.08902069926261902,0.006439350545406342,0.008504327386617659,0.009222069755196571,0.23271580040454865,0.013083646073937416,0.0536152757704258,0.2500506043434143,0.0002433052577544004,0.00930620916187763,0.040443018078804016,0.021070599555969242,0.01854346320033073,0.0402538925409317,0.04886121675372124,0.02703774720430374,0.0029963648412376642,0.013282701373100279,0.025242449715733528,0.08797138929367065,0.019482214003801342,0.1344420611858368,0.15689970552921295,0.027034103870391846,0.058001421391963966,0.09770631790161133,0.03133856132626533,0.036410514265298836
1,1,"CURAEGISTECHNOLOGIES,INC_05_26_2010-EX-1-CORPORATE SPONSORSHIP AGREEMENT",0.15489061176776886,0.04576398432254791,0.26964572072029114,0.04992273822426796,0.009188186377286913,0.07674267888069153,0.021552184596657756,0.053926032036542886,0.011235593818128107,0.045238658785820014,0.2684284746646881,0.02275445125997066,0.015273555181920528,0.15141229331493378,0.07539132237434387,0.02808832563459873,0.07674895226955414,0.17940092086791992,0.07002782076597214,0.23906782269477844,0.11228524893522264,0.033068448305130005,0.05029170587658882,0.31600552797317505,0.27502870559692383,0.035731174051761634,0.33746257424354553,0.2933898866176605,0.3044997751712799,0.021058397367596626,0.34002777934074396,0.020860804244875908,0.15313969552516934,0.06214577704668045,0.16209006309509275,0.03967117890715599,0.004509058780968189,0.24372059106826785,0.03803063929080963,0.021592427045106888,0.32235607504844666
2,2,KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,0.012062340043485165,0.40613240003585815,0.06461033970117569,0.0447750948369503,0.14553378522396088,0.04140085354447365,0.009683618322014809,0.006656923796981572,0.144284188747406,0.030444523319602013,0.6215758323669434,0.042041484266519547,0.026313023641705516,0.039068471640348434,0.17464636266231534,0.016653141006827354,0.30664005875587463,0.14905568957328796,0.16228480637073514,0.09846540540456772,0.06628720462322235,0.1837037056684494,0.023389557376503944,0.0990728884935379,0.06299781799316406,0.03507043421268463,0.047101635485887534,0.11939488351345062,0.011168533004820349,0.050719957798719406,0.011514700949192049,0.0702977254986763,0.02700617536902428,0.18903400003910065,0.10994907468557358,0.05647413805127144,0.021043021231889725,0.10796039551496506,0.1839873194694519,0.09652920067310332,0.0214663315564394
3,3,GridironBionutrientsInc_20171206_8-K_EX-10.1_10972555_EX-10.1_Endorsement Agreement,0.014697063714265825,0.08125392347574234,0.00010004294745158404,0.058216981589794166,0.022186208516359333,0.0008488459861837327,0.0044474261812865725,0.036560360342264175,0.004479700233787297,0.0006538126617670058,0.026591869071125984,0.0005526913446374239,0.00013346759078558534,0.0005650946404784918,0.00045044274884276087,0.00045549744390882546,0.010365361347794531,0.00650703813880682,0.0003033928805962205,0.0009700504597276447,0.0014465590938925743,0.002146783517673612,0.0002780962677206844,0.006207255180925131,0.0007548553985543549,0.0348617248237133,0.0034904587082564826,0.0052016819827258596,0.0017606037436053157,0.0007795251440256834,0.0010450452100485565,0.002343318425118923,0.0006682146340608598,0.0005166962509974837,0.002433713525533676,0.0019330793293192985,0.01124101597815752,0.003099961904808879,0.002305608941242099,0.0005107863689772785,0.006649586837738752
4,4,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,0.04661794751882553,0.04702063649892807,0.29962363839149475,0.014053265564143658,0.00872750487178564,0.18136689066886905,0.04987330362200737,0.13312649726867676,0.039411615580320365,0.006749695632606746,0.2739068269729614,0.12178780883550645,0.14085160195827484,0.015785248950123787,0.06619090586900711,0.5660547018051147,0.038764644414186485,0.011623060330748558,0.09215696156024933,0.04414090141654015,0.06582591682672499,0.07902717590332031,0.19125162065029144,0.028980864211916924,0.02977506630122662,0.06624916195869446,0.003483515465632081,0.032224681228399284,0.043670102953910835,0.08608750253915788,0.011662394739687445,0.11275490373373033,0.01526054460555315,0.11507141590118407,0.04438649117946625,0.21238718926906586,0.03392621874809265,0.022889919579029083,0.057558011263608926,0.18216624855995175,0.09038305282592772
5,5,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT,0.01663614809513092,0.0053206486627459535,0.042464856058359146,0.01932305842638016,0.0041486057452857494,0.00017815071623772383,6.998341268626973e-05,0.00013181475515011698,0.009164992719888687,9.275113552575931e-05,2.8033840862917714e-05,0.00015110884851310402,8.897517545847222e-05,0.2009204775094986,0.00011904472194146365,0.00014423685206566006,0.018681403249502185,0.006768991705030203,0.00015779891691636294,0.0002030978794209659,0.00012695167970377952,6.138727621873842e-05,8.122981671476737e-05,0.0002930557820945978,0.00017318633035756648,0.0006981909973546863,0.00014333061699289829,0.0007316372357308866,0.00012263038661330938,1.9082046492258087e-05,6.737278454238549e-05,0.045342527329921715,0.1354900449514389,0.0001083540919353254,0.24879130721092224,0.0004919938510283828,7.075591565808281e-05,0.00026114619686268265,0.0012864790624007587,0.00015788864402566102,0.0001643717405386269
6,6,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,0.2587742507457733,0.1200270801782608,0.27633026242256165,0.17002756893634796,0.2222038358449936,0.2929284870624542,0.30477175116539,0.2782592177391052,0.21121688187122345,0.3164591789245605,0.1342877298593521,0.023311683908104897,0.038466744124889374,0.03828970715403557,0.280170738697052,0.06817691028118134,0.2926698625087738,0.03983907029032707,0.2839096188545227,0.21372058987617493,0.2261833250522613,0.11105173081159593,0.21463029086589813,0.05249923095107079,0.3378247320652008,0.19909515976905826,0.2607220411300659,0.08878785371780397,0.13056227564811707,0.3030052185058594,0.28037238121032715,0.13165533542633054,0.0213231910020113,0.27206751704216003,0.24948111176490784,0.08615493029356003,0.20826822519302368,0.30143919587135315,0.06467971205711365,0.06925640255212784,0.08508411049842833
7,7,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,0.01609630882740021,0.009868255816400051,0.06148100271821023,0.010421854443848131,0.16208899021148682,0.04815008491277695,0.06872318685054779,0.08327534049749374,0.040917083621025085,0.005691648460924625,0.017775941640138626,0.0009818117832764985,0.0008299517794512213,0.0060370578430593005,0.0936874896287918,0.034005504101514816,0.12665754556655884,0.3637091517448425,0.1111139953136444,0.05834415182471275,0.08560759574174881,0.19817046821117398,0.026195257902145386,0.01708974502980709,0.007081289310008287,0.03240115940570831,0.10731246322393416,0.022698963060975075,0.0007214562501758338,0.22312921285629272,0.062477454543113715,0.06546676903963089,0.004787235055118799,0.04482531175017357,0.044500946998596184,0.01628645695745945,0.06587579101324081,0.027883080765604973,0.488743007183075,0.0029383071232587103,0.0014592045918107033
8,8,"Loop Industries, Inc. - Marketing Agreement",0.2809143364429474,0.06067062541842461,0.0604633204638958,0.05842326954007149,0.07043049484491347,0.0858367457985878,0.0569571927189827,0.09506071358919144,0.07846314460039139,0.11978259682655334,0.5086042881011963,0.018875051289796833,0.03205325827002525,0.19556497037410736,0.15543556213378906,0.18564678728580475,0.2025325745344162,0.06558839231729507,0.29376021027565,0.027450306341052052,0.11762286722660065,0.22586774826049805,0.036567103117704385,0.13958565890789032,0.18850071728229525,0.24000608921051025,0.2981654405593872,0.2202223539352417,0.08450110256671907,0.05057921260595322,0.21214640140533447,0.13034148514270782,0.2539369761943817,0.06219456717371941,0.3213149309158325,0.10744431614875792,0.4275468587875366,0.1033102422952652,0.10929349064826964,0.019960591569542885,0.07642665505409241
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,0.09478533267974854,0.02586027793586254,0.027237460017204285,0.017424043267965317,0.4581802487373352,0.10858272016048433,0.241653636097908,0.2931540906429291,0.02363421209156513,0.0703122466802597,0.13713189959526062,0.028097927570343014,0.015439507551491259,0.0399981252849102,0.12843573093414307,0.1648559719324112,0.060858290642499924,0.4124995470046997,0.16127140820026398,0.3945197463035584,0.008871727623045444,0.05234282091259957,0.029388217255473137,0.04989934340119362,0.08632374554872513,0.04221660271286965,0.02169196866452694,0.025840159505605698,0.029279377311468124,0.0246078260242939,0.034696046262979514,0.16709735989570618,0.0391172356903553,0.03276021778583526,0.15983593463897705,0.048565883189439774,0.5771216154098511,0.4619865715503693,0.037435293197631836,0.023903559893369675,0.07175694406032562
1,1,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,0.0016607105499133468,0.006925294641405344,0.0032063694670796394,0.00273708114400506,0.25821107625961304,0.05135905742645264,0.0072736525908112535,0.04491420462727547,0.0010090582072734833,0.030342068523168564,0.021798372268676758,0.0020778176840394735,0.0010784699115902183,0.00902549084275961,0.02959971316158772,0.05783088132739068,0.007833413779735565,0.007953864522278309,0.04228967055678368,0.28600481152534485,0.002953805262222886,0.014845806173980238,0.1278250515460968,0.014927095733582972,0.008917616680264473,0.1285252571105957,0.002079099416732788,0.007878386415541172,0.2595641613006592,0.026868410408496857,0.0010297187836840749,0.002177039394155145,0.011421190574765205,0.08907227218151093,0.04500405862927437,0.02122241817414761,0.010784611105918884,0.2493213713169098,0.14071200788021088,0.002702365629374981,0.354008823633194
2,2,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT,0.0019115024479106066,0.0011724755167961118,0.02336007170379162,0.0005703189526684582,0.008970668539404869,0.0009833377553150056,0.0014899333473294973,0.030676739290356636,0.00034273372148163617,0.006789762992411853,0.0618731714785099,0.07183805853128432,0.03222515806555748,0.006427372805774212,0.0007231569616124034,0.03214653953909874,0.0009288204601034523,0.00042305520037189126,0.0010872932616621256,0.0014459280064329505,0.00047399193863384426,0.0052916971035301685,0.0003741900145541877,0.003136064158752561,0.003583040321245789,0.01850176975131035,0.0015434131491929293,0.004045179579406978,0.0004089206049684435,0.00022781349252909425,0.0008163696038536727,0.0069642942398786545,0.012740171514451505,0.0006192766013555229,0.03889026865363121,0.0498325452208519,0.001313529210165143,0.0030545191839337353,0.006899770814925432,0.0685848668217659,0.0010624042479321358
3,3,NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement,0.0015535512939095495,0.006508372724056244,0.0025546427350491285,0.0006928439252078532,0.0348542146384716,0.02574056386947632,0.0020140905398875475,0.002759466879069805,0.008651359006762505,0.00162419187836349,0.015926791355013847,0.00104435533285141,0.00045585812767967576,0.0018277749186381695,0.017881281673908234,0.015228714793920515,0.012549250386655329,0.0011018074583262203,0.01638128235936165,0.001524218707345426,0.01845124363899231,0.0008343897061422467,0.025819456204772,0.010579404421150684,0.0035293293185532093,0.008669296279549599,0.012277320958673954,0.013873744755983351,0.0016474820440635085,0.00022197660291567448,0.004820759873837233,0.0054036155343055725,0.001781447441317141,0.023762134835124016,0.01597555354237556,0.0042010401375591755,0.00834027212113142,0.003097283421084285,0.004120909143239261,0.0019058379111811519,0.0037726955488324174
4,4,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT,0.0009592965943738818,0.004409703426063061,0.007706273812800645,0.0021085180342197423,0.024113336578011516,0.01402469538152218,0.05854954570531845,0.1002293825149536,0.007772942539304496,0.008027865551412106,0.035875163972377784,0.01065065898001194,0.03584841638803482,0.019106920808553696,0.028426982462406162,0.25745946168899536,0.01546325907111168,0.030997727066278458,0.04167598858475685,0.002429179148748517,0.1433347761631012,0.08086345344781876,0.0029957988299429412,0.09208935499191284,0.0016962734516710045,0.0027914352249354124,0.10153008252382277,0.008382721804082394,0.060945883393287666,0.013058123178780079,0.0312967523932457,0.2850821614265442,0.02802288718521595,0.007643529679626226,0.09914462268352507,0.08464168757200241,0.02479333989322185,0.0025923794601112604,0.2007143497467041,0.028083235025405884,0.09598952531814577
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT,0.01109790988266468,0.0186922624707222,0.0002067011664621532,0.007279861252754927,0.07000594586133957,0.007791028358042241,0.0012547033838927744,0.0014776990283280609,9.419652633368969e-05,0.0009992900304496286,0.1453935205936432,0.0003810621565207839,0.0002517947868909687,0.0005710492841899395,0.0037846772465854883,0.006926945876330136,0.0005808810819871724,0.001393195241689682,0.0017159550916403534,0.0002612950629554689,0.003093218896538019,0.0006775881047360599,0.009325683116912842,0.014593022875487803,0.0010645894799381497,0.0490151047706604,0.00946944858878851,0.044869761914014816,0.00021934215328656134,0.0006321145920082928,0.029394617304205894,0.00016875007713679224,0.0014438878279179337,0.009723350405693054,0.0160078015178442,0.0033390040043741465,0.005843675695359707,0.0009863452287390828,0.0031200677622109647,0.0012095305137336256,0.00034382176818326116
7,7,ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,0.0007449981058016419,0.004036899656057358,0.008029411546885967,0.003509363392367959,0.01822648569941521,0.032816223800182336,0.00041716601117514085,0.0005695037543773651,0.07945102453231813,0.0006125879590399562,0.14172063767910004,0.035463299602270126,0.009888658300042152,0.0005403092363849282,0.006980675272643565,0.016179151833057404,0.314027339220047,0.0009304562699981033,0.0028404761105775837,0.0010515804169699552,0.009754848666489124,0.00038210907950997347,0.006367801688611507,0.002730839187279344,0.4538370072841644,0.038142111152410514,0.1403343677520752,0.002389913890510797,0.027534794062376026,0.13731427490711212,0.29626646637916565,0.0004012626886833459,0.0005410384619608521,0.015249025076627731,0.0024074367247521877,0.02738369815051556,0.002977177267894149,0.0008869980229064822,0.00027991770184598863,0.02143985219299793,0.0263042189180851
8,8,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT,0.11528635770082475,0.07603254914283752,0.2867385745048523,0.0954793021082878,0.2635115683078766,0.04301127046346664,0.5204150676727295,0.4991366863250733,0.05749321728944778,0.1424228549003601,0.2883597910404205,0.05983082950115204,0.15357787907123566,0.02885807678103447,0.08801712095737457,0.04866330698132515,0.11049499362707138,0.17956925928592682,0.11108102649450302,0.06057702004909515,0.0681462287902832,0.06486306339502335,0.020299326628446582,0.024997511878609657,0.5619312524795532,0.1202341690659523,0.03926710411906242,0.053544726222753525,0.02966626174747944,0.033062469214200974,0.01874607428908348,0.07529448717832565,0.10007274150848387,0.035519540309906006,0.20506857335567474,0.16012927889823916,0.12677034735679624,0.07191825658082962,0.0862501710653305,0.11186983436346054,0.06918415427207948
9,9,IpassInc_20181203_8-K_EX-99.1_11445874_EX-99.1_Reseller Agreement,0.3724019527435303,0.6465139389038086,0.6609967947006226,0.4509036540985107,0.5405993461608887,0.8947308659553528,0.4438154101371765,0.4331265687942505,0.9097056388854979,0.3561507761478424,0.5321726799011229,0.6482918858528137,0.6905684471130371,0.884334921836853,0.5380050539970398,0.6823544502258301,0.9067115187644958,0.385713666677475,0.5015755891799927,0.384195476770401,0.7052512764930725,0.552076518535614,0.9808818101882936,0.6240313053131104,0.6182693839073181,0.5119379758834839,0.3571377992630005,0.5965090990066528,0.5349633693695068,0.5204569101333618,0.14523421227931976,0.5881870985031128,0.8848118185997009,0.9797617197036744,0.3489970862865448,0.7209186553955078,0.5036508440971375,0.4081739187240601,0.5432754755020142,0.6708831191062927,0.4896970689296722
0,0,VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,0.0075865695253014565,0.014562528580427168,0.15857017040252686,0.00925934500992298,0.0568213053047657,1.3693094842892606e-05,0.00018258640193380413,8.222441829275341e-05,1.1558794540178495e-05,8.462930964014959e-06,0.0003812892537098378,0.00011148151679662989,7.211134652607143e-05,0.0014778896002098918,9.399554983247072e-06,1.9833667465718466e-05,2.511219645384699e-05,2.93664270429872e-05,9.169287295662798e-06,2.498557478247676e-05,0.00028381866286508734,1.1213686775590759e-05,4.745077603729442e-06,4.145583443460055e-05,4.021190397907049e-05,0.0006033747922629117,1.0709711204981433e-05,4.665312371798791e-05,0.0115532036870718,8.292646816698834e-05,1.0268357073073275e-05,0.0042747408151626596,0.0005521693965420127,5.387753390095894e-06,0.0027518847491592173,0.00026618261472322047,1.1319526493025478e-05,1.7620544895180498e-05,4.051113501191139e-05,6.977719021961093e-05,0.006789779756218195
1,1,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement4,0.024461586028337482,0.1121147647500038,0.015417504124343397,0.04629677161574364,0.443115234375,0.01014951802790165,0.004947675857692957,0.009598398581147194,0.0002512413775548339,0.00018908953643403947,0.00013856487930752337,2.930436130554881e-05,0.00011534951772773638,8.544764568796381e-06,0.0030707588884979486,0.0006194682791829108,0.0008316237363032997,6.087903329898837e-06,0.0022841605823487048,0.0003792324278037995,0.0003050980740226805,6.432463123928756e-05,0.00026958921807818115,2.526161188143305e-05,0.0011955011868849395,0.007984176278114319,0.006622196640819311,8.641814929433167e-05,1.3395846508501565e-05,6.6718612288241275e-06,0.005020549986511469,7.807240763213485e-06,3.046747042390052e-05,0.0007727123447693883,0.0001073121020453982,6.96543647791259e-05,1.325432185694808e-05,0.00045763532398268586,0.0021696926560252905,4.1464240894129026e-06,2.914892684202641e-05
2,2,EhaveInc_20190515_20-F_EX-4.44_11678816_EX-4.44_License Agreement_ Reseller Agreement,0.0072321388870477685,0.09619120508432387,0.06061000004410744,0.005287225358188152,0.0374206081032753,0.062152698636054986,0.03169451281428337,0.07367423176765442,0.0012322226539254189,0.04922978952527046,0.12061581760644913,0.030971288681030273,0.05176583305001259,0.02373436652123928,0.19612284004688266,0.03369288519024849,0.005166791379451753,0.01705167628824711,0.0940002053976059,0.03157266601920128,0.014234200119972227,0.0056563513353467,0.007972007617354393,0.069029301404953,0.006181289441883564,0.04618675634264946,0.012684577144682407,0.04130753874778748,0.051192231476306915,0.019613349810242653,0.007130966056138276,0.014409927651286125,0.033871226012706764,0.06124959886074066,0.12228807806968688,0.15912646055221558,0.0013783343601971865,0.04968060180544853,0.4025523364543915,0.024324100464582443,0.02789241261780262
3,3,BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT,0.0008639718871563673,0.019681485369801518,0.0015083318576216698,0.0021538995206356053,0.009721044450998306,0.00307580828666687,0.004550051875412464,0.03779327869415283,0.0028997927438467737,0.001772102783434093,0.09207887947559357,0.03449080139398575,0.07922355830669403,0.005960105452686547,0.005890287924557924,0.0014914519852027295,0.006223183125257492,0.0012226090766489506,0.008648246526718141,0.005270980298519135,0.044188912957906716,0.005494164302945137,0.0008107434259727597,0.011543584056198595,0.00973463337868452,0.013076681643724442,0.013373738154768944,0.014221416786313057,0.0003938705485779792,0.007968779653310776,0.010628229938447477,0.0011268402449786663,0.009372441098093988,0.001115362741984427,0.010943019762635231,0.05253656953573227,0.004028239287436009,0.03722624108195305,0.005155150312930346,0.00929854530841112,0.0019577927887439728
4,4,"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc.",0.1019185557961464,0.1839117556810379,0.19466643035411835,0.015098374336957932,0.00044620124390348787,1.239790981344413e-05,0.00035548966843634844,0.0032179749105125666,1.5290768715203743e-05,2.373729148530401e-05,4.160537355346605e-05,5.706913725589403e-06,2.88298656414554e-06,2.7904747184948064e-05,3.052725514862687e-05,2.2123984308564104e-05,3.2197207474382594e-05,5.593315563601209e-06,0.00010566038690740244,9.749116543389393e-06,4.170788815827109e-05,1.029992836265592e-05,9.99979329208145e-06,9.004282219393643e-06,0.00044896974577568466,0.00023097186931408944,0.0003229888097848743,1.313130542257568e-05,1.9936411263188347e-05,6.342821507132613e-06,0.00042243386269547045,0.0001014980225590989,1.624618744244799e-05,3.105667565250769e-05,1.2809601685148666e-05,1.2831194908358155e-05,1.9932351278839636e-05,3.371481943759136e-05,0.00018836538947653025,6.307434432528679e-06,1.8157310478272848e-05
5,5,"GALERATHERAPEUTICS,INC_02_14_2020-EX-99.A-JOINT FILING AGREEMENT",0.0006309473537839949,0.0021060591097921133,7.192953489720821e-05,0.00035921167000196874,0.012386173009872437,0.0024100642185658216,0.0015319257508963346,0.0012288085417822006,8.021205576369539e-05,0.033936377614736564,0.00478621106594801,0.0008937352686189115,0.0007548201247118412,0.0030328640714287762,0.0001514827599748969,0.000577822676859796,0.0005525657907128334,8.554745727451518e-05,0.002133432775735855,0.0012165913358330727,0.023065606132149696,0.004739526659250259,0.003017815062776208,0.003316657152026892,0.008992113173007965,0.0022293583024293184,0.0012862061848863961,0.002933814423158765,0.0005502232233993709,0.001280003460124135,0.00041729683289304376,0.0006810667109675705,0.0021439313422888517,0.0032300306484103203,0.009702123701572418,0.01906230486929417,0.0047140512615442285,0.00517334369942546,0.0004364622000139207,0.002603203756734729,0.00026115431683138013
6,6,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement,0.06288735568523407,0.002866068389266729,0.015095033682882788,0.00120169494766742,0.0014507584273815155,0.002836307976394892,0.02380696311593056,0.03473713994026184,0.0012232993030920625,0.0004320024454500526,0.04143737256526947,7.848853420000522e-05,0.00011032792826881631,0.0013716078829020262,0.002859761007130146,0.00570410443469882,0.008330018259584905,0.01296767592430115,0.006568762008100748,0.0010719840647652743,0.04342981055378914,0.02404847554862499,0.003919135313481093,0.0030329807195812464,0.010088547132909298,0.005674516316503286,0.006927069276571274,0.0022442860063165426,0.0018814320210367441,0.0011556497775018215,0.002346731489524245,0.02238611876964569,0.0030174811836332087,0.006077325437217951,0.007170216180384159,0.0008624930633231997,0.0026538807433098555,0.0012035529362037778,0.012319447472691536,0.00015827194147277623,0.007365796249359845
7,7,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",0.0034882808104157448,0.05286796391010285,0.030886774882674217,0.009664139710366726,0.03639063239097595,0.15830226242542267,0.011598783545196056,0.02129294723272324,0.0463721975684166,0.01173098012804985,0.22070831060409546,0.07447823137044908,0.13526158034801486,0.11150329560041428,0.09247496724128723,0.04802658408880234,0.24483774602413175,0.005957971792668104,0.11382795870304108,0.002450474537909031,0.012167938984930515,0.11475709825754166,0.13363635540008545,0.3176612854003906,0.05901594087481499,0.01814649999141693,0.2341211289167404,0.2939342260360718,0.16428722441196442,0.17775435745716095,0.21211163699626925,0.04120996594429016,0.13261263072490692,0.07276482880115509,0.17774148285388947,0.10596445947885512,0.13683193922042847,0.026499012485146526,0.2883661091327667,0.10208327323198317,0.10555806756019592
8,8,VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,0.06005906686186791,0.1642051637172699,0.3917868137359619,0.2151133269071579,0.2662853598594665,0.1218707114458084,0.2298097163438797,0.29276642203330994,0.20819926261901853,0.046248354017734535,0.16253823041915896,0.007873649708926678,0.012665682472288609,0.19873705506324768,0.046989016234874725,0.053817681968212135,0.287068247795105,0.05068429186940193,0.07969426363706589,0.42511335015296936,0.04508380219340325,0.3230900466442108,0.058117371052503586,0.05040298029780388,0.040839020162820816,0.059103421866893775,0.15044233202934265,0.0550692044198513,0.1225007101893425,0.10885634273290634,0.04466946423053742,0.1052222028374672,0.2424919605255127,0.0605301596224308,0.3363018035888672,0.02803788147866726,0.03910142183303833,0.4590820372104645,0.010267607867717743,0.011700231581926346,0.25320830941200256
